"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99"
"APP-IkrhvWH95Ul9zmt70rVzpxs2VmvA3d0e4a895692891f75f08d4c0d541344","login","user_engagement","screen_view","button_test_ios","button_clicked","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","button_test_ios","button_clicked","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","button_test_ios","button_clicked","first_visit","session_start","page_view","user_engagement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"APP-JR3W78eYpe9OVPLyLhTH87RK06Ale7856ef46c5f5258bd5a7f2edb67e93a","login","user_engagement","screen_view","button_test_ios","button_clicked","video_play","video_closed","video_play","video_manual_completed","video_completed","user_engagement","button_test_ios","button_clicked","video_play","video_perc_completed","video_perc_completed","video_perc_completed","user_engagement","video_perc_completed","video_completed","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","button_test_ios","button_clicked","first_visit","session_start","page_view","scroll","user_engagement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"APP-JZEuaRXvjdd7SoDJKdRuHcxD2XgS51d0f280446b02903050e8c4e6f4cd32","session_start","screen_view","app_open","login","user_engagement","screen_view","video_play","video_perc_completed","video_perc_completed","user_engagement","user_engagement","user_engagement","user_engagement","user_engagement","video_perc_completed","video_manual_completed","video_completed","user_engagement","user_engagement","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_closed","user_engagement","user_engagement","user_engagement","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_closed","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","button_test_ios","button_clicked","button_test_ios","button_clicked","button_test_ios","button_clicked","user_engagement","session_start","screen_view","app_open","login","user_engagement","screen_view","button_test_ios","button_clicked","button_test_ios","button_clicked","user_engagement","session_start","user_engagement","session_start","screen_view","app_open","login","user_engagement","screen_view","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","button_test_ios","button_clicked","button_test_ios","button_clicked","user_engagement","user_engagement","hamburger_menu_clicked","menu_item_clicked","video_play","video_manual_completed","video_completed","button_test_ios","button_clicked","video_play","video_perc_completed","video_perc_completed","video_perc_completed","user_engagement","video_perc_completed","video_completed","button_test_ios","button_clicked","button_test_ios","button_clicked","button_test_ios","button_clicked","hamburger_menu_clicked","user_engagement"
"APP-KCXYfwFwfEgOpnKWTvl6ZQUjfZ4A87ee92c73a9a187c17160b08d3094131","session_start","screen_view","app_open","login","user_engagement","screen_view","hamburger_menu_clicked","menu_item_clicked","menu_item_clicked","first_visit","session_start","scroll","menu_item_clicked","session_start","page_view","menu_item_clicked","video_play","video_closed","user_engagement","hamburger_menu_clicked","button_test_ios","button_clicked","video_play","video_perc_completed","user_engagement","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","hamburger_menu_clicked","menu_item_clicked","user_engagement","session_start","screen_view","app_open","login","user_engagement","screen_view","hamburger_menu_clicked","menu_item_clicked","menu_item_clicked","user_engagement","user_engagement","session_start","button_test_ios","button_clicked","button_test_ios","button_clicked","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","hamburger_menu_clicked","menu_item_clicked","menu_item_clicked","menu_item_clicked","first_visit","session_start","scroll","first_visit","session_start","scroll","hamburger_menu_clicked","menu_item_clicked","session_start","button_clicked","session_start","button_clicked","user_engagement","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"APP-L33qjMPDO2siwuDVVYZpy0oT2e1J966af1a833b4301a879db421178b17d8","session_start","screen_view","app_open","login","user_engagement","screen_view","button_test_ios","button_clicked","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","button_test_ios","button_clicked","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","button_test_ios","button_clicked","first_visit","session_start","page_view","button_test_ios","button_clicked","video_play","video_perc_completed","video_manual_completed","video_completed","button_test_ios","button_clicked","user_engagement","screen_view","app_open","login","user_engagement","screen_view","button_test_ios","button_clicked","hamburger_menu_clicked","menu_item_clicked","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","user_engagement","session_start","screen_view","app_open","login","user_engagement","screen_view","video_play","video_closed","hamburger_menu_clicked","menu_item_clicked","hamburger_menu_clicked","menu_item_clicked","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","hamburger_menu_clicked","menu_item_clicked","hamburger_menu_clicked","user_engagement","","","","","","","","","","","","","","","","","","","","","","","",""
"APP-M0jWY8G6fNmG5MstvlJ1qQt94LvL142e99254d63755e8b5c6d880a737a2e","install","login","user_engagement","screen_view","button_test_ios","button_clicked","video_play","user_engagement","video_perc_completed","video_perc_completed","video_perc_completed","video_manual_completed","video_completed","button_test_ios","button_clicked","video_play","video_perc_completed","user_engagement","user_engagement","video_closed","user_engagement","session_start","screen_view","app_open","login","user_engagement","screen_view","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_closed","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","button_test_ios","button_clicked","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","button_test_ios","button_clicked","user_engagement","user_engagement","button_test_ios","button_clicked","user_engagement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"APP-M3H9PFXSsISwwNGFgFH4pJ1Tk4596b94b2afef361a2692bad65f4c783732","session_start","screen_view","app_open","login","user_engagement","screen_view","video_play","video_closed","user_engagement","session_start","video_play","video_closed","user_engagement","video_play","video_perc_completed","video_closed","user_engagement","session_start","screen_view","app_open","login","user_engagement","screen_view","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","button_test_ios","button_clicked","button_test_ios","button_clicked","hamburger_menu_clicked","menu_item_clicked","menu_item_clicked","video_play","user_engagement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"APP-M7aokyHjs6HWn7wPXYRS3nb2XoyR3d9502169731c6a95964dcc73d1cd925","login","user_engagement","screen_view","button_test_ios","button_clicked","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_manual_completed","video_completed","button_test_ios","button_clicked","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","user_engagement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"APP-MenZXbnXWTJc4w3o4VIV6rXp902H0a256bb3e5746e18dc0d545f63a407fc","login","user_engagement","screen_view","button_test_ios","button_clicked","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","user_engagement","button_test_ios","button_clicked","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_closed","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","button_test_ios","button_clicked","first_visit","session_start","page_view","user_engagement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"APP-NCGaz8pPsmyOLUYVxQet4WRVkDdm697a77f4cfb33b1cc32cd23a18a72768","login","user_engagement","screen_view","button_test_ios","button_clicked","video_play","user_engagement","video_perc_completed","video_perc_completed","video_perc_completed","video_closed","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_closed","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_manual_completed","video_completed","button_test_ios","button_clicked","video_play","video_closed","video_play","video_perc_completed","video_perc_completed","video_closed","user_engagement","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","button_test_ios","button_clicked","first_visit","session_start","page_view","user_engagement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"APP-ODdvdS1GYC8SBGiqbObkw7DCx0qr7bdf688a429d9b0913ca25ed9b15e4f9","login","user_engagement","screen_view","button_test_ios","button_clicked","video_play","video_closed","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","button_test_ios","button_clicked","video_play","user_engagement","screen_view","app_open","login","user_engagement","screen_view","video_play","user_engagement","video_perc_completed","video_perc_completed","video_perc_completed","user_engagement","user_engagement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"APP-Qd7PTYRRDBBG5BDNdFxr50H6ny3d9912b33894f68ec18ef8254514245519","login","user_engagement","screen_view","button_test_ios","button_clicked","video_play","video_manual_completed","video_completed","button_test_ios","button_clicked","video_play","video_manual_completed","video_completed","button_test_ios","button_clicked","user_engagement","user_engagement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"APP-QzR1b8w0lRvD5fW8O7PsVdmvC6Iu0b7dc6abe3ef35def86ae4c35912af9a","login","user_engagement","screen_view","button_test_ios","button_clicked","video_play","user_engagement","video_closed","video_play","user_engagement","screen_view","app_open","login","user_engagement","screen_view","video_play","video_manual_completed","video_completed","button_test_ios","button_clicked","video_play","video_manual_completed","video_completed","user_engagement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"APP-T09vnagMp6H3n2H9Xo2lvFBJdVUc149fae1196506ef59d217206415dfec7","login","user_engagement","screen_view","button_test_ios","button_clicked","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","button_test_ios","button_clicked","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","button_test_ios","button_clicked","first_visit","session_start","page_view","hamburger_menu_clicked","user_engagement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"APP-ZUJDeVrakuuXxy4pbNnBWf0hWiFE2e2d80054f0ae2a0c15f21a6e1dda139","login","user_engagement","screen_view","button_test_ios","button_clicked","video_play","user_engagement","video_perc_completed","video_perc_completed","video_perc_completed","video_manual_completed","video_completed","button_test_ios","button_clicked","video_play","video_perc_completed","user_engagement","video_perc_completed","video_manual_completed","video_completed","user_engagement","hamburger_menu_clicked","user_engagement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"APP-aJDdtKdfPpjI9jUimckKSZNdXzgRfa1b91ae8e74326dd35b750048cdb449","login","user_engagement","screen_view","button_test_ios","button_clicked","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","button_test_ios","button_clicked","video_play","video_manual_completed","video_completed","button_test_ios","button_clicked","first_visit","session_start","page_view","user_engagement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"APP-hoPZogqPZ5kWZJdOD0LHVn69Y4wJ849b53e7c5fa2128bdebfa5feed33737","login","user_engagement","screen_view","button_test_ios","button_clicked","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_manual_completed","video_completed","button_test_ios","button_clicked","video_play","video_closed","video_play","video_manual_completed","video_completed","button_test_ios","button_clicked","first_visit","session_start","page_view","user_engagement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"APP-nkI2TFTKhbXG3WcuW9jQKxBjtyz2390646a9c7c5250c83fd3e7f84d8ac01","screen_view","screen_view","app_open","login","user_engagement","screen_view","button_test_ios","button_clicked","button_test_ios","button_clicked","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","button_test_ios","button_clicked","video_play","user_engagement","video_perc_completed","video_perc_completed","video_perc_completed","video_closed","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_closed","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_closed","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","video_play","video_closed","hamburger_menu_clicked","menu_item_clicked","video_play","video_closed","hamburger_menu_clicked","menu_item_clicked","video_play","video_closed","hamburger_menu_clicked","menu_item_clicked","menu_item_clicked","video_play","video_closed","hamburger_menu_clicked","menu_item_clicked","hamburger_menu_clicked","menu_item_clicked","video_play","video_closed","user_engagement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"APP-oPzMX9Eigh8sBKHAzoQUjfgoivGb73f286508ba8a68e550ea4877d4c5f29","login","user_engagement","screen_view","button_test_ios","button_clicked","video_play","video_closed","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","button_test_ios","button_clicked","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","button_test_ios","button_clicked","user_engagement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"APP-p2U3C7ulnPTt88ofeb4I3lpYGU5O1d887d603ad4a8da1eb39e4683dc38d8","login","user_engagement","screen_view","button_test_ios","button_clicked","video_play","user_engagement","video_perc_completed","user_engagement","video_perc_completed","video_perc_completed","user_engagement","video_perc_completed","video_completed","video_play","video_manual_completed","video_completed","video_play","video_closed","button_test_ios","button_clicked","video_play","video_manual_completed","video_completed","button_test_ios","button_clicked","video_play","user_engagement","session_start","screen_view","app_open","login","user_engagement","screen_view","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_manual_completed","video_completed","button_test_ios","button_clicked","button_test_ios","button_clicked","video_play","user_engagement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"APP-pzm2DKm6t4xJPAvLYxPuWLWEimIG1b0d64147cf81396f99b0905d6d67249","login","user_engagement","screen_view","button_test_ios","button_clicked","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","hamburger_menu_clicked","user_engagement","screen_view","app_open","login","user_engagement","screen_view","user_engagement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"APP-r6LbzUepxU1nN4L6qUEXlO9YLZFIdeebaa577c434e7ca91b45381faaea7a","session_start","video_play","user_engagement","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","hamburger_menu_clicked","menu_item_clicked","video_play","video_closed","hamburger_menu_clicked","menu_item_clicked","hamburger_menu_clicked","menu_item_clicked","hamburger_menu_clicked","menu_item_clicked","session_start","page_view","scroll","menu_item_clicked","hamburger_menu_clicked","menu_item_clicked","hamburger_menu_clicked","menu_item_clicked","video_play","video_manual_completed","video_completed","button_test_ios","button_clicked","button_test_ios","button_clicked","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","button_test_ios","button_clicked","button_test_ios","button_clicked","video_play","video_closed","video_play","user_engagement","user_engagement","video_manual_completed","video_completed","video_play","video_closed","video_play","user_engagement","video_closed","video_play","user_engagement","video_closed","user_engagement","session_start","screen_view","app_open","login","user_engagement","screen_view","video_play","video_perc_completed","video_closed","user_engagement","video_play","video_perc_completed","video_manual_completed","video_completed","video_play","video_perc_completed","video_perc_completed","user_engagement","user_engagement","user_engagement","","","","","","","","","","","","","","","","","","",""
"APP-uMKLQomBDPtS7lYeHIx2aS6bH4Lt0e199ab0a0bd45e334eae4bea467a99f","session_start","screen_view","app_update","os_update","app_open","login","user_engagement","screen_view","user_engagement","user_engagement","session_start","screen_view","app_open","login","user_engagement","screen_view","button_test_ios","button_clicked","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","button_test_ios","button_clicked","video_play","video_perc_completed","user_engagement","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","button_test_ios","button_clicked","first_visit","session_start","page_view","hamburger_menu_clicked","hamburger_menu_clicked","button_test_ios","button_clicked","button_test_ios","button_clicked","user_engagement","user_engagement","session_start","screen_view","app_open","login","screen_view","video_play","video_perc_completed","user_engagement","video_perc_completed","video_closed","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_manual_completed","video_completed","video_play","video_manual_completed","video_completed","hamburger_menu_clicked","menu_item_clicked","user_engagement","video_play","video_manual_completed","video_completed","button_test_ios","button_clicked","button_test_ios","button_clicked","hamburger_menu_clicked","menu_item_clicked","user_engagement","","","","","","","","","","","","","","","","","","","",""
"APP-ucX9Cd30OS420kB9Ox9y2bcTdMyn4611af71b61f26f9074b2cd6a0d3fb3d","login","user_engagement","screen_view","button_test_ios","button_clicked","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","button_test_ios","button_clicked","video_play","video_perc_completed","video_perc_completed","video_perc_completed","user_engagement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"APP-vAXna9Vs1d1EavaBXzaZotllv8Izc38aed352ac04b8b1206f5d4273a7786","login","user_engagement","screen_view","button_test_ios","button_clicked","video_play","user_engagement","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","button_test_ios","button_clicked","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","button_test_ios","button_clicked","first_visit","session_start","page_view","user_engagement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"APP-vCJO9wiodx0GsRStb1kmfkvnu4XBd6ac4c473d1d70ce82b457cc8592a203","login","user_engagement","screen_view","button_test_ios","button_clicked","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","button_test_ios","button_clicked","video_play","user_engagement","user_engagement","video_play","user_engagement","user_engagement","video_closed","user_engagement","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_manual_completed","video_completed","user_engagement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"APP-wLI4wxQLkSPJlaCMlIyElftyY2h56850b2072b7b2c04672953981d6b2f13","session_start","screen_view","app_open","login","user_engagement","screen_view","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","button_test_ios","button_clicked","button_test_ios","button_clicked","video_play","video_perc_completed","video_perc_completed","user_engagement","user_engagement","session_start","screen_view","app_open","login","user_engagement","screen_view","video_play","video_perc_completed","video_perc_completed","video_closed","video_play","video_perc_completed","video_perc_completed","user_engagement","video_perc_completed","user_engagement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"APP-xF4gMIToGZyG0g1UVU1y3ZNdSoQG5e132c930b2e67e7ea4209a4479f545e","login","user_engagement","screen_view","button_test_ios","button_clicked","video_play","video_perc_completed","video_perc_completed","video_perc_completed","video_perc_completed","video_completed","user_engagement","screen_view","app_open","login","user_engagement","screen_view","button_test_ios","button_clicked","video_play","user_engagement","video_manual_completed","video_completed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
